,Date,0,1,2,3,4,5,6,7,8,9
56,2025-01-13,COROMANDEL,1048.0,10,2,1860.65,1877.60,1808.0,1901.40,1917.60,0
57,2025-01-13,CROMPTON,1089.0,2.5,0,348.05,347.70,353.5,356.95,361.70,0
58,2025-01-13,CUB,580.0,1.25,2,156.64,163.04,162.07,165.59,168.24,0
59,2025-01-13,CUMMINSIND,1715.0,25,4,2919.50,2962.85,2873.35,3009.10,3062.50,0
60,2025-01-13,CYIENT,1258.0,10,5,1683.20,1724.65,1682.1,1744.30,1768.95,1
61,2025-01-13,DABUR,1635.0,2.5,1,505.30,510.40,510.75,515.25,520.45,0
62,2025-01-13,DALBHARAT,1151.0,10,1,1705.70,1721.00,1702.1,1744.75,1760.60,0
63,2025-01-13,DEEPAKNTR,1981.0,25,1,2292.25,2373.35,2327.85,2418.35,2451.10,0
64,2025-01-13,DELHIVERY,1081.0,2.5,2,324.50,325.40,321.15,334.30,336.25,0
65,2025-01-13,DIVISLAB,4889.0,25,2,5627.70,5671.15,5732.5,5720.20,5765.75,0
66,2025-01-13,DIXON,10502.0,125,1,16028.70,16276.85,15835.15,16526.35,16772.05,0
67,2025-01-13,DLF,6264.0,5,3,724.40,731.50,710.8,742.05,751.70,0
68,2025-01-13,DMART,39565.0,25,2,3560.65,3607.25,3507.45,3658.65,3703.70,0
69,2025-01-13,DRREDDY,3333.0,5,0,1336.65,1346.25,1335.1,1356.45,1366.45,0
70,2025-01-13,EICHERMOT,3146.0,25,1,4889.55,4955.55,4939.1,5005.25,5054.80,0
71,2025-01-13,ESCORTS,1161.0,25,1,3317.80,3367.35,3298.1,3416.10,3462.65,1
72,2025-01-13,EXIDEIND,3451.0,2.5,2,379.80,385.35,372.6,390.25,395.00,0
73,2025-01-13,FEDERALBNK,1964.0,1.25,1,183.16,185.66,187.72,188.01,190.51,0
74,2025-01-13,GAIL,2829.0,1.25,1,172.97,175.37,172.15,177.92,180.22,0
75,2025-01-13,GLENMARK,1181.0,10,3,1505.90,1525.05,1496.9,1546.00,1564.75,0
76,2025-01-13,GMRAIRPORT,2734.0,0.5,3,72.05,73.15,69.7,74.15,75.25,0
77,2025-01-13,GNFC,1700.0,5,4,515.30,528.35,521.25,542.40,551.35,1
78,2025-01-13,GODREJCP,2236.0,5,0,1148.65,1162.20,1159.0,1172.30,1183.10,0
79,2025-01-13,GODREJPROP,4319.0,25,2,2315.85,2361.50,2248.9,2415.20,2459.00,0
80,2025-01-13,GRANULES,1646.0,5,3,583.20,591.95,568.0,603.50,611.85,1
81,2025-01-13,GRASIM,3668.0,10,5,2246.25,2314.05,2288.15,2336.20,2356.65,0
82,2025-01-13,GUJGASLTD,1383.0,2.5,3,480.55,484.95,471.05,490.00,495.15,0
83,2025-01-13,HAL,10334.0,25,3,3857.75,3905.70,3788.25,3953.95,3998.15,0
84,2025-01-13,HAVELLS,4467.0,10,2,1552.45,1568.70,1532.05,1586.75,1608.80,0
85,2025-01-13,HCLTECH,13653.0,10,0,1965.35,1985.95,1989.4,2006.10,2025.90,2
86,2025-01-13,HDFCAMC,2376.0,25,4,3806.40,3852.80,3834.55,3902.85,3953.85,0
87,2025-01-13,HDFCBANK,24736.0,5,3,1604.70,1624.65,1630.85,1638.60,1648.55,0
88,2025-01-13,HDFCLIFE,1629.0,5,1,594.05,603.80,599.75,603.80,613.50,1
89,2025-01-13,HEROMOTOCO,3025.0,25,3,4009.60,4062.65,4043.65,4110.70,4156.20,0
90,2025-01-13,HFCL,832.0,1.25,2,98.38,100.78,93.07,103.33,106.83,0
91,2025-01-13,HINDALCO,4441.0,5,2,552.75,562.30,563.75,572.00,581.30,0
92,2025-01-13,HINDCOPPER,344.0,2.5,2,221.53,228.28,219.35,233.03,233.53,0
93,2025-01-13,HINDPETRO,6275.0,2.5,2,357.50,362.55,364.4,367.35,372.15,0
94,2025-01-13,HINDUNILVR,5098.0,10,0,2406.80,2426.60,2451.0,2444.25,2465.75,1
95,2025-01-13,HUDCO,1420.0,2.5,2,207.87,211.87,203.33,216.77,221.47,0
96,2025-01-13,ICICIBANK,8841.0,5,3,1222.95,1233.00,1229.75,1242.75,1252.70,0
97,2025-01-13,ICICIGI,1565.0,10,0,1852.15,1867.05,1836.95,1884.95,1906.45,2
98,2025-01-13,ICICIPRULI,1234.0,5,2,631.95,642.10,636.45,653.05,663.50,0
99,2025-01-13,IDEA,1161.0,0.5,2,6.53,7.53,7.74,8.43,9.48,1
100,2025-01-13,IDFCFIRSTB,3115.0,0.5,3,58.42,59.37,59.33,60.42,61.42,0
101,2025-01-13,IEX,1464.0,1.25,2,163.22,165.92,160.87,168.27,170.62,0
102,2025-01-13,IGL,4681.0,2.5,0,403.80,409.30,406.15,414.00,419.30,0
103,2025-01-13,INDHOTEL,5050.0,5,1,780.45,790.85,756.1,800.45,810.20,0
104,2025-01-13,INDIAMART,1672.0,10,2,2285.40,2295.15,2242.7,2315.10,2377.65,5
105,2025-01-13,INDIANB,1099.0,5,1,472.15,483.80,475.8,494.55,503.30,0
106,2025-01-13,INDIGO,12190.0,25,4,3968.15,4016.95,4001.4,4066.75,4119.15,0
107,2025-01-13,INDUSINDBK,11097.0,5,1,944.00,954.05,941.7,963.65,973.40,0
108,2025-01-13,INDUSTOWER,3977.0,2.5,1,321.70,326.70,320.5,331.70,336.65,0
109,2025-01-13,INFY,10415.0,10,0,1923.45,1944.55,1962.2,1964.70,1983.45,0
110,2025-01-13,IOC,4965.0,1.25,1,123.40,125.75,121.99,128.05,130.50,0
111,2025-01-13,IPCALAB,902.0,10,6,1577.85,1595.30,1579.65,1619.90,1643.25,0
112,2025-01-13,IRB,1349.0,0.5,3,51.24,52.14,49.82,53.39,54.39,0
113,2025-01-13,IRCTC,4196.0,5,3,752.85,762.60,746.85,771.05,781.10,0
114,2025-01-13,IRFC,3170.0,1.25,1,132.02,134.27,128.44,136.82,139.07,0
115,2025-01-13,ITC,8235.0,2.5,3,430.65,435.55,439.05,465.90,440.25,0
116,2025-01-13,JINDALSTEL,2794.0,5,3,893.65,902.95,876.7,912.90,922.50,0
117,2025-01-13,JIOFIN,4709.0,2.5,1,266.40,271.45,266.15,276.25,280.95,0
118,2025-01-13,JKCEMENT,1053.0,25,4,4410.85,4463.10,4364.35,4526.65,4584.60,0
119,2025-01-13,JSL,1117.0,5,4,null,620.00,620.30,625.95,638.00,0
120,2025-01-13,JSWENERGY,2023.0,5,5,526.60,532.05,517.75,542.50,553.00,0
121,2025-01-13,JSWSTEEL,2589.0,5,3,872.00,882.20,883.75,892.00,901.85,0
122,2025-01-13,JUBLFOOD,2141.0,5,1,713.15,723.35,706.6,732.85,742.90,0
123,2025-01-13,KALYANKJIL,9845.0,10,0,567.35,587.25,573.1,607.20,626.80,0
124,2025-01-13,KEI,703.0,50,3,3925.70,4057.60,3994.45,4170.55,4233.05,2
125,2025-01-13,KOTAKBANK,4627.0,10,2,1704.75,1724.55,1738.4,1744.10,1764.00,0
126,2025-01-13,KPITTECH,1722.0,10,3,1325.15,1350.20,1310.2,1365.80,1388.60,0
127,2025-01-13,LALPATHLAB,981.0,25,4,2860.00,2892.90,2863.8,2956.65,3011.40,1
128,2025-01-13,LAURUSLABS,1839.0,5,3,562.30,571.00,559.05,581.35,590.85,0
129,2025-01-13,LICHSGFIN,1331.0,5,3,535.30,543.75,533.6,552.60,561.95,0
130,2025-01-13,LICI,1883.0,5,3,823.70,832.90,808.95,842.80,853.25,0
131,2025-01-13,LODHA,732.0,10,2,1215.25,1222.50,1165.3,1266.80,1286.50,0
132,2025-01-13,LT,4573.0,25,0,3414.70,3466.30,3464.3,3512.10,3562.45,0
133,2025-01-13,LTF,474.0,1.25,1,134.09,135.19,130.89,145.99,140.99,0
134,2025-01-13,LTIM,6118.0,25,0,6102.90,null,6108.20,null,6204.50,5
135,2025-01-13,LTTS,1876.0,25,1,4872.90,4912.75,4853.1,4980.50,4993.20,3
136,2025-01-13,LUPIN,4539.0,10,3,2143.10,2159.95,2154.45,2182.65,2201.40,0
137,2025-01-13,M&M,8467.0,25,1,2969.50,3020.35,2999.65,3069.15,3113.45,0
138,2025-01-13,M&MFIN,1163.0,2.5,1,267.55,272.45,263.2,277.50,282.30,1
139,2025-01-13,MANAPPURAM,1003.0,1.25,1,178.20,171.35,171.46,182.90,185.20,0
140,2025-01-13,MARICO,1571.0,5,1,654.85,664.15,668.4,673.35,683.90,2
141,2025-01-13,MARUTI,10753.0,50,0,11515.20,11608.60,11497.7,11711.10,11803.70,1
142,2025-01-13,MAXHEALTH,1767.0,10,5,1057.25,1099.30,1082.45,1122.65,1142.90,0
143,2025-01-13,MCX,3194.0,50,2,5422.25,5526.65,5566.6,5621.70,5721.05,0
144,2025-01-13,METROPOLIS,1201.0,10,6,1834.15,1882.15,1882.8,1953.50,1967.80,0
145,2025-01-13,MFSL,207.0,10,1,1047.55,1062.55,1068.9,1084.70,1105.90,1
146,2025-01-13,MGL,2297.0,10,3,1201.80,1240.95,1227.65,1259.85,1278.85,0
147,2025-01-13,MOTHERSON,1699.0,1.25,1,140.42,142.87,139.76,145.32,147.82,0
148,2025-01-13,MPHASIS,1103.0,25,2,2820.30,2874.25,2777.5,2920.85,2969.70,1
149,2025-01-13,MRF,2178.0,250,7,115690.75,null,115953.50,null,116981.40,3
150,2025-01-13,MUTHOOTFIN,2059.0,10,1,2080.45,2097.00,2096.5,2119.90,2138.25,0
151,2025-01-13,NATIONALUM,1834.0,1.25,0,195.54,197.94,191.6,200.44,202.99,0
152,2025-01-13,NAUKRI,4252.0,50,3,7514.80,7615.80,7253.15,7704.35,7805.65,0
153,2025-01-13,NAVINFLUOR,3608.0,25,0,3480.80,3558.75,3617.85,3605.65,3655.80,1
154,2025-01-13,NCC,517.0,2.5,2,,,237.95,,,0
155,2025-01-13,NESTLEIND,3245.0,10,0,2192.85,2213.40,2237.35,2232.90,2251.30,1
156,2025-01-13,NHPC,1373.0,0.5,2,73.31,74.31,72.57,75.31,76.66,0
157,2025-01-13,NMDC,1306.0,0.175,5,62.06,null,62.16,null,63.46,0
158,2025-01-13,NTPC,8233.0,2.5,1,300.80,305.55,298.2,310.45,315.10,0
159,2025-01-13,NYKAA,1192.0,1.25,2,161.19,166.34,164.54,168.84,171.24,1
160,2025-01-13,OBEROIRLTY,3638.0,10,1,2046.55,2078.50,2013.35,2099.65,2119.20,0
161,2025-01-13,OFSS,2994.0,125,1,10948.80,11203.15,10846.85,11440.70,11686.35,0
162,2025-01-13,OIL,4729.0,5,2,464.45,473.35,452.4,483.45,492.25,4
163,2025-01-13,ONGC,18518.0,0.75,0,257.91,260.16,262.06,262.26,null,1
164,2025-01-13,PAGEIND,812.0,250,1,44976.25,46403.95,45911.6,47030.15,47482.15,1
165,2025-01-13,PAYTM,7079.0,10,3,787.35,806.90,789.7,826.65,846.30,0
166,2025-01-13,PEL,2057.0,10,5,941.15,970.45,947.9,987.45,1006.35,0
167,2025-01-13,PERSISTENT,1612.0,50,0,6155.90,6250.90,6003.4,6350.10,6447.80,0
168,2025-01-13,PETRONET,1200.0,2.5,2,311.05,316.50,314.9,320.75,325.40,0
169,2025-01-13,PFC,6372.0,5,2,383.45,393.00,389.3,402.50,412.05,0
170,2025-01-13,PIDILITIND,2001.0,10,4,2837.65,2861.30,2796.7,2891.85,2882.30,0
171,2025-01-13,PIIND,2946.0,25,3,3461.90,3512.55,3400.3,3561.80,3613.35,0
172,2025-01-13,PNB,3107.0,0.5,4,96.15,97.15,95.42,98.20,99.20,0
173,2025-01-13,POLICYBZR,3117.0,25,2,1725.15,1773.75,1697.15,1822.35,1871.30,0
174,2025-01-13,POLYCAB,2511.0,50,0,6280.30,6420.75,6251.8,6518.80,6613.25,0
175,2025-01-13,POONAWALLA,459.0,2.5,1,300.65,304.30,302.25,309.10,314.95,0
176,2025-01-13,POWERGRID,4677.0,2.5,1,286.60,291.30,287.6,296.05,300.70,0
177,2025-01-13,PRESTIGE,1127.0,25,3,1385.75,1390.05,1426.65,1475.65,1516.55,0
178,2025-01-13,PVRINOX,1908.0,10,5,1086.90,1111.30,1077.95,1127.00,1147.45,0
179,2025-01-13,RAMCOCEM,741.0,5,4,890.95,902.20,881.75,912.20,920.85,0
180,2025-01-13,RBLBANK,476.0,1.25,3,144.64,151.39,149.46,154.84,158.94,0
181,2025-01-13,RECLTD,10558.0,5,1,443.15,452.70,446.75,462.50,471.90,0
182,2025-01-13,RELIANCE,22599.0,5,0,1212.05,1221.85,1239.85,1232.10,1241.70,0
183,2025-01-13,SAIL,2935.0,1.25,3,101.18,103.48,100.09,105.88,108.23,0
184,2025-01-13,SBICARD,2131.0,2.5,0,707.80,712.80,713.55,717.85,723.00,0
185,2025-01-13,SBILIFE,2242.0,10,1,1428.00,1446.90,1467.4,1468.55,1487.05,3
186,2025-01-13,SBIN,20760.0,5,3,723.45,733.05,729.5,742.75,752.35,0
187,2025-01-13,SHREECEM,1470.0,125,4,null,null,25430.00,null,25663.30,1
188,2025-01-13,SHRIRAMFIN,4134.0,5,4,525.00,534.40,521.1,542.50,553.00,2
189,2025-01-13,SIEMENS,3511.0,50,5,5937.95,6027.30,5803.3,6124.45,6220.70,0
190,2025-01-13,SJVN,1174.0,1.25,3,92.71,95.36,90.6,97.66,100.21,0
191,2025-01-13,SONACOMS,673.0,5,3,548.80,565.50,561.9,575.15,584.90,0
192,2025-01-13,SRF,5986.0,10,0,2519.95,2544.25,2516.0,2563.70,2583.20,0
193,2025-01-13,SUNPHARMA,2691.0,10,4,1726.25,1746.00,1746.9,1765.45,1784.25,0
194,2025-01-13,SUNTV,1216.0,5,4,639.30,654.30,644.95,663.85,672.95,0
195,2025-01-13,SUPREMEIND,264.0,50,2,4215.45,4421.35,4289.3,4528.35,4656.65,5
196,2025-01-13,SYNGENE,1303.0,5,3,825.85,842.00,822.75,854.20,868.20,0
197,2025-01-13,TATACHEM,2653.0,10,1,946.10,964.70,949.6,983.50,1002.65,0
198,2025-01-13,TATACOMM,2019.0,10,3,1640.40,1664.30,1632.3,1684.05,1703.40,0
199,2025-01-13,TATACONSUM,2499.0,5,0,942.95,952.15,965.45,962.65,971.85,1
200,2025-01-13,TATAELXSI,5518.0,50,3,5878.05,5979.60,5941.6,6076.30,6169.40,0
201,2025-01-13,TATAMOTORS,24984.0,5,0,752.05,761.70,751.0,771.55,781.25,0
202,2025-01-13,TATAPOWER,8901.0,2.5,2,346.10,350.90,339.95,355.80,360.75,0
203,2025-01-13,TATASTEEL,8770.0,0.5,3,124.00,124.95,125.55,125.90,null,0
204,2025-01-13,TCS,30049.0,25,0,4183.30,4232.00,4291.1,4283.30,4332.70,2
205,2025-01-13,TECHM,2334.0,10,0,1666.65,1687.40,1659.65,1706.00,1727.10,0
206,2025-01-13,TIINDIA,1045.0,25,6,3258.80,3383.35,3230.9,3438.05,3484.30,3
207,2025-01-13,TITAN,4396.0,25,1,3361.40,3412.10,3382.75,3459.65,3508.55,1
208,2025-01-13,TORNTPHARM,1365.0,25,3,3028.65,3226.95,3235.35,3272.40,3308.70,1
209,2025-01-13,TRENT,5838.0,50,2,6324.25,6425.50,6224.4,6523.50,6619.55,0
210,2025-01-13,TVSMOTOR,2886.0,10,5,null,2245.35,2257.90,2263.70,2281.75,0
211,2025-01-13,UBL,1314.0,10,3,1959.35,2001.10,1944.45,2024.45,2036.35,0
212,2025-01-13,ULTRACEMCO,4369.0,50,4,10589.95,10695.05,10615.15,10796.70,10892.90,0
213,2025-01-13,UNIONBANK,2596.0,0.5,6,101.62,null,103.37,null,103.87,0
214,2025-01-13,UNITDSPR,1825.0,10,3,1471.60,1520.25,1483.55,1542.70,1561.55,0
215,2025-01-13,UPL,2580.0,1.4,1,531.70,null,540.40,null,542.30,2
216,2025-01-13,VBL,1898.0,5,4,565.80,583.60,574.75,590.45,600.25,0
217,2025-01-13,VEDL,7305.0,5,3,414.25,423.65,413.7,433.15,442.75,0
218,2025-01-13,VOLTAS,2284.0,10,5,1592.60,1626.30,1591.9,1647.05,1667.90,0
219,2025-01-13,WIPRO,3335.0,1.25,0,293.30,295.75,291.85,298.65,300.75,0
220,2025-01-13,YESBANK,1730.0,0.5,0,16.47,17.47,17.12,18.37,19.42,2
221,2025-01-13,ZOMATO,7764.0,2.5,1,231.50,236.45,227.15,241.35,246.15,0
222,2025-01-13,ZYDUSLIFE,2220.0,5,0,962.30,982.40,975.1,991.45,1001.40,0
0,2025-01-10,SRF,21562.0,10,0,2583.95,2602.55,2601.1,2622.65,2640.75,2
1,2025-01-10,SUNPHARMA,2455.0,10,2,1781.50,1801.95,1784.8,1821.70,1840.60,0
2,2025-01-10,SUNTV,1310.0,5,4,643.40,655.30,670.2,666.40,675.15,0
3,2025-01-10,SUPREMEIND,569.0,50,3,4502.30,4623.55,4544.85,4681.65,4778.75,6
4,2025-01-10,SYNGENE,1283.0,5,0,877.75,888.90,859.8,898.85,909.15,2
5,2025-01-10,TATACHEM,1481.0,10,2,967.50,986.95,977.75,1006.45,1025.60,0
6,2025-01-10,TATACOMM,2043.0,10,2,1664.80,1685.70,1718.9,1705.35,1725.05,0
7,2025-01-10,TATACONSUM,2853.0,5,0,954.15,964.00,972.8,973.70,983.70,1
8,2025-01-10,TATAELXSI,31000.0,50,5,5790.65,5897.80,6000.6,5993.90,6097.45,0
9,2025-01-10,TATAMOTORS,12789.0,5,0,762.60,772.85,774.65,782.55,792.05,0
10,2025-01-10,TATAPOWER,6335.0,2.5,2,356.60,361.35,356.35,366.30,371.15,0
11,2025-01-10,TATASTEEL,6673.0,0.5,4,128.00,129.00,127.43,130.05,130.95,0
12,2025-01-10,TCS,206790.0,25,0,4131.90,4179.70,4265.65,4228.50,4277.75,1
13,2025-01-10,TECHM,4238.0,10,1,1648.40,1668.05,1705.6,1688.60,1708.15,0
14,2025-01-10,TIINDIA,1266.0,25,5,3461.55,3499.35,3454.5,3564.80,3602.75,6
15,2025-01-10,TITAN,1939.0,25,0,3417.30,3465.30,3440.25,3513.15,3564.60,1
16,2025-01-10,TORNTPHARM,850.0,25,3,3287.30,3329.70,3274.45,3364.75,3423.55,2
17,2025-01-10,TRENT,3969.0,50,2,6433.05,6528.80,6584.1,6625.60,6720.30,0
18,2025-01-10,TVSMOTOR,3200.0,5,6,2298.30,2314.60,2283.25,2331.75,2336.90,0
19,2025-01-10,UBL,3085.0,10,3,1937.75,1960.20,2029.5,2008.65,2019.35,0
20,2025-01-10,ULTRACEMCO,3377.0,50,3,10952.75,11120.70,10865.2,11220.35,11316.00,0
21,2025-01-10,UNIONBANK,2062.0,0.5,6,104.75,105.60,103.62,107.75,107.95,0
22,2025-01-10,UNITDSPR,1331.0,10,2,1536.45,1562.75,1539.15,1583.60,1601.20,0
23,2025-01-10,UPL,1702.0,1.4,2,525.20,null,538.15,null,542.10,2
24,2025-01-10,VBL,810.0,5,4,584.55,591.95,596.55,602.70,611.55,0
25,2025-01-10,VEDL,3073.0,5,3,424.25,434.20,432.15,443.30,452.80,0
26,2025-01-10,VOLTAS,1550.0,10,2,1697.25,1715.85,1663.5,1735.40,1754.80,0
27,2025-01-10,WIPRO,6639.0,1.25,0,293.20,295.85,300.55,298.35,300.80,0
28,2025-01-10,YESBANK,673.0,0.5,0,16.02,17.47,17.96,18.47,19.37,2
29,2025-01-10,ZOMATO,4607.0,2.5,0,236.25,241.00,242.95,245.90,250.85,0
30,2025-01-10,ZYDUSLIFE,2709.0,5,0,995.65,1005.15,1004.4,1014.95,1024.40,1
31,2025-01-10,AARTIIND,4125.0,2.5,1,405.25,410.05,421.75,415.00,420.65,0
32,2025-01-10,ABB,1424.0,50,3,6330.25,6413.00,6415.65,6512.55,6616.85,0
33,2025-01-10,ABBOTINDIA,602.0,125,4,29227.30,29573.95,29759.00,29959.10,null,4
34,2025-01-10,ABCAPITAL,1464.0,1.25,4,170.67,173.07,167.63,175.62,177.97,0
35,2025-01-10,ABFRL,2484.0,2.5,3,266.40,271.60,274.1,276.15,280.35,0
36,2025-01-10,ACC,2186.0,10,1,1943.30,1962.50,1931.05,1983.25,2001.00,0
37,2025-01-10,ADANIENSOL,537.0,10,0,698.85,724.30,729.25,744.50,762.85,1
38,2025-01-10,ADANIENT,4649.0,10,0,2418.20,2436.25,2374.4,2457.25,2474.50,0
39,2025-01-10,ADANIGREEN,1663.0,10,1,921.35,949.50,943.05,969.30,990.00,0
40,2025-01-10,ADANIPORTS,3615.0,10,4,1106.05,1124.80,1112.2,1143.50,1162.70,0
41,2025-01-10,ALKEM,1076.0,25,4,5383.75,5427.00,5376.05,5486.75,5531.85,0
42,2025-01-10,AMBUJACEM,1561.0,2.5,4,510.15,513.35,511.25,520.50,524.80,0
43,2025-01-10,ANGELONE,2306.0,25,3,2574.20,null,2612.95,null,2694.55,0
44,2025-01-10,APLAPOLLO,881.0,10,5,1487.55,1515.80,1520.7,1537.25,1551.95,0
45,2025-01-10,APOLLOHOSP,3054.0,25,5,7050.55,7101.90,7036.75,7143.15,7200.80,0
46,2025-01-10,APOLLOTYRE,1278.0,5,3,454.10,463.60,462.0,473.00,482.50,0
47,2025-01-10,ASHOKLEY,3187.0,1.25,2,208.05,210.50,210.57,212.95,215.35,0
48,2025-01-10,ASIANPAINT,5915.0,10,0,2313.65,2334.55,2320.75,2352.40,2371.10,0
49,2025-01-10,ASTRAL,1789.0,10,4,1528.70,1544.95,1564.4,1563.70,1583.05,0
50,2025-01-10,ATGL,1211.0,5,3,677.45,682.85,681.25,697.65,707.40,0
51,2025-01-10,ATUL,2520.0,50,6,6731.55,6825.95,6795.85,7030.45,7044.80,2
52,2025-01-10,AUBANK,2274.0,2.5,0,568.20,573.20,575.15,578.10,582.00,0
53,2025-01-10,AUROPHARMA,1893.0,10,4,1226.30,1244.40,1199.55,1262.40,1284.60,0
54,2025-01-10,AXISBANK,5372.0,5,2,1050.40,1060.15,1040.7,1070.25,1080.60,0
55,2025-01-10,BAJAJ-AUTO,3939.0,50,1,8720.80,8819.05,8764.0,8918.15,9014.85,0
56,2025-01-10,BAJAJFINSV,2426.0,10,0,1667.30,1686.25,1701.25,1706.00,1724.20,0
57,2025-01-10,BAJFINANCE,5194.0,50,0,7143.40,7240.45,7288.05,7337.55,7432.30,1
58,2025-01-10,BALKRISIND,2171.0,10,4,2743.70,null,2773.35,null,2789.00,3
59,2025-01-10,BANDHANBNK,877.0,1.25,2,143.36,148.16,143.96,149.56,151.46,0
60,2025-01-10,BANKBARODA,1803.0,1.25,2,225.90,228.40,225.4,230.85,233.20,0
61,2025-01-10,BANKINDIA,1154.0,0.5,6,93.12,96.22,94.27,97.92,98.47,0
62,2025-01-10,BATAINDIA,1781.0,5,0,1398.10,1410.50,1425.9,1419.35,1427.45,0
63,2025-01-10,BEL,4245.0,2.5,2,271.60,276.40,271.0,281.20,286.25,0
64,2025-01-10,BERGEPAINT,1462.0,2.5,0,461.15,465.40,460.85,470.50,475.10,1
65,2025-01-10,BHARATFORG,1148.0,10,1,1192.40,1207.90,1209.85,1226.50,1245.20,0
66,2025-01-10,BHARTIARTL,3534.0,10,2,1587.30,1606.65,1615.9,1625.90,1644.00,1
67,2025-01-10,BHEL,2570.0,2.5,2,206.80,211.50,204.49,216.35,221.05,0
68,2025-01-10,BIOCON,1306.0,2.5,1,357.85,365.75,360.95,370.60,375.25,0
69,2025-01-10,BOSCHLTD,855.0,250,5,null,32544.10,32775.30,32997.10,null,2
70,2025-01-10,BPCL,2612.0,2.5,0,271.45,276.20,277.65,281.10,285.65,0
71,2025-01-10,BRITANNIA,4114.0,25,1,4816.55,4864.55,4939.2,4914.75,4956.05,1
72,2025-01-10,BSE,1697.0,50,3,5021.20,5126.15,5121.65,5235.10,5323.00,0
73,2025-01-10,BSOFT,1711.0,5,2,533.10,543.50,551.35,552.80,565.80,0
74,2025-01-10,CAMS,986.0,50,2,4548.05,4647.15,4522.75,4746.15,4860.40,0
75,2025-01-10,CANBK,2319.0,0.5,1,93.27,94.32,92.83,95.27,96.22,0
76,2025-01-10,CANFINHOME,1044.0,5,3,669.95,683.30,679.35,694.30,702.95,0
77,2025-01-10,CDSL,2070.0,10,4,1643.30,1663.65,1594.45,1683.40,1697.90,0
78,2025-01-10,CESC,1059.0,1.25,5,169.21,null,169.46,null,173.71,0
79,2025-01-10,CGPOWER,839.0,5,3,662.35,673.10,650.2,682.40,690.90,0
80,2025-01-10,CHAMBLFERT,2538.0,5,3,474.45,484.10,481.4,493.45,502.90,2
81,2025-01-10,CHOLAFIN,993.0,10,1,1244.15,1267.10,1255.05,1287.35,1305.30,2
82,2025-01-10,CIPLA,1549.0,10,3,1466.65,1486.80,1468.8,1506.95,1528.95,0
83,2025-01-10,COALINDIA,3263.0,2.5,4,361.40,366.35,368.5,371.35,376.10,0
84,2025-01-10,COFORGE,7883.0,50,0,9230.55,9327.90,9404.15,9428.90,9524.15,0
85,2025-01-10,COLPAL,5601.0,10,0,2841.75,2851.00,2830.7,2866.75,2886.70,2
86,2025-01-10,CONCOR,1182.0,5,5,731.80,742.40,750.25,752.15,761.40,0
87,2025-01-10,COROMANDEL,1290.0,10,1,1901.05,1920.80,1922.45,1943.30,1961.95,1
88,2025-01-10,CROMPTON,1340.0,2.5,2,361.25,365.85,359.75,370.25,374.85,0
89,2025-01-10,CUB,998.0,1.25,2,164.12,167.47,165.28,170.67,172.47,1
90,2025-01-10,CUMMINSIND,1170.0,25,2,2984.05,3061.85,2999.45,3105.95,3150.40,0
91,2025-01-10,CYIENT,1081.0,10,3,1782.90,1796.25,1740.7,1818.05,1822.80,3
92,2025-01-10,DABUR,2639.0,2.5,0,510.00,514.90,517.9,519.75,524.60,0
93,2025-01-10,DALBHARAT,1287.0,10,0,1747.35,1776.40,1727.5,1795.35,1804.75,0
94,2025-01-10,DEEPAKNTR,2079.0,25,1,2369.10,2415.45,2418.75,2465.25,2513.65,0
95,2025-01-10,DELHIVERY,968.0,2.5,2,325.80,328.90,333.85,335.25,338.85,0
96,2025-01-10,DIVISLAB,2140.0,25,3,5756.10,5812.80,5771.35,5858.90,5913.90,0
97,2025-01-10,DIXON,8820.0,125,0,16612.60,16851.85,16709.2,17094.35,17296.30,0
98,2025-01-10,DLF,4450.0,5,1,761.05,770.75,752.15,781.25,789.80,0
99,2025-01-10,DMART,4723.0,25,0,3712.50,3762.90,3686.25,3813.65,3862.05,0
100,2025-01-10,DRREDDY,3177.0,5,0,1365.00,1375.45,1354.4,1385.40,1395.50,0
101,2025-01-10,EICHERMOT,2057.0,25,0,5060.05,5113.50,5058.45,5161.60,5215.25,0
102,2025-01-10,ESCORTS,1918.0,25,1,3307.65,3358.75,3405.9,3412.35,3456.00,1
103,2025-01-10,EXIDEIND,1445.0,2.5,3,385.80,390.85,389.1,395.70,400.45,0
104,2025-01-10,FEDERALBNK,2093.0,1.25,3,188.01,190.41,189.1,193.06,195.36,0
105,2025-01-10,GAIL,3929.0,1.25,1,175.99,178.09,179.58,180.59,182.94,0
106,2025-01-10,GLENMARK,1206.0,10,1,1562.65,1582.20,1541.7,1603.85,1620.15,0
107,2025-01-10,GMRAIRPORT,1225.0,0.5,3,74.12,75.17,74.53,76.27,77.22,0
108,2025-01-10,GNFC,1150.0,5,4,535.95,553.10,546.4,564.70,573.25,1
109,2025-01-10,GODREJCP,2026.0,5,0,1160.80,1170.40,1174.3,1180.85,1190.75,2
110,2025-01-10,GODREJPROP,1860.0,25,2,2415.55,2466.20,2386.5,2513.30,2561.70,0
111,2025-01-10,GRANULES,1079.0,5,3,579.15,591.55,593.6,601.70,611.40,1
112,2025-01-10,GRASIM,2041.0,10,4,2378.75,2400.35,2364.1,2419.95,2438.10,0
113,2025-01-10,GUJGASLTD,1578.0,2.5,2,482.25,487.95,486.05,492.15,496.85,0
