,Date,0,1,2,3,4,5,6,7,8,9
63,2024-11-26,HDFCLIFE,1842.0,5,1,676.45,685.40,681.5,695.05,705.65,0
64,2024-11-26,HEROMOTOCO,4922.0,50,2,4764.45,4852.10,4833.1,4944.25,5058.40,0
65,2024-11-26,HINDALCO,4937.0,5,2,646.70,656.45,664.5,664.90,675.15,0
66,2024-11-26,HINDCOPPER,708.0,2.5,4,272.85,277.15,278.8,281.50,286.05,1
67,2024-11-26,HINDPETRO,4173.0,2.5,0,377.80,382.30,379.0,387.20,392.35,0
68,2024-11-26,HINDUNILVR,5681.0,10,0,2453.15,2471.70,2478.2,2492.55,2514.25,0
69,2024-11-26,ICICIBANK,7574.0,5,0,1297.55,1306.45,1304.8,1315.85,1324.80,0
70,2024-11-26,ICICIGI,1838.0,10,4,1832.60,1852.65,1856.0,1883.25,1907.30,0
71,2024-11-26,ICICIPRULI,1386.0,5,1,684.75,694.10,689.0,704.20,723.45,0
72,2024-11-26,IDEA,5103.0,0.5,0,5.71,null,7.66,7.91,8.66,0
73,2024-11-26,IDFCFIRSTB,1899.0,0.5,3,63.58,64.58,65.03,65.58,66.58,0
74,2024-11-26,IEX,2077.0,1.25,1,164.40,166.45,166.5,168.70,171.10,0
75,2024-11-26,IGL,4061.0,5,3,315.60,324.40,319.9,332.95,344.05,0
76,2024-11-26,INDHOTEL,2004.0,5,0,785.15,794.10,797.45,803.05,812.70,2
77,2024-11-26,INDIAMART,1451.0,25,3,2287.20,2317.65,2334.6,2383.75,2430.05,1
78,2024-11-26,INDIGO,12108.0,25,0,4192.85,4239.30,4225.05,4283.70,4331.50,3
79,2024-11-26,INDUSINDBK,5605.0,10,2,973.15,991.75,1009.5,1009.30,1029.50,0
80,2024-11-26,INDUSTOWER,24422.0,5,0,335.80,344.30,341.0,354.35,365.90,1
81,2024-11-26,INFY,39983.0,10,0,1908.60,1928.00,1920.2,1948.75,1967.65,2
82,2024-11-26,IOC,2387.0,1.25,3,134.33,136.48,136.83,138.73,141.13,0
83,2024-11-26,IPCALAB,1498.0,10,0,1567.85,1586.00,1566.0,1604.95,1629.10,1
84,2024-11-26,IRCTC,1784.0,5,3,807.50,816.75,812.9,826.10,838.60,0
85,2024-11-26,ITC,4794.0,2.5,0,467.50,473.05,477.0,477.55,482.75,0
86,2024-11-26,JINDALSTEL,3570.0,5,2,866.20,876.45,891.6,886.55,895.95,0
87,2024-11-26,JKCEMENT,2917.0,25,0,4115.00,4176.15,4182.0,4212.20,4255.30,4
88,2024-11-26,JSWSTEEL,4562.0,5,0,945.70,955.25,961.5,965.00,975.15,0
89,2024-11-26,JUBLFOOD,1782.0,5,0,624.90,633.70,645.05,642.75,654.20,3
90,2024-11-26,KOTAKBANK,6606.0,10,0,1776.25,1791.55,1782.45,1810.95,1836.65,1
91,2024-11-26,LALPATHLAB,1696.0,25,2,3089.60,3130.70,3095.0,3178.85,3291.15,4
92,2024-11-26,LAURUSLABS,1971.0,5,0,516.60,525.90,546.0,535.20,544.95,3
93,2024-11-26,LICHSGFIN,1769.0,5,2,616.75,626.15,622.0,634.70,644.85,0
94,2024-11-26,LT,10998.0,25,0,3689.85,3730.90,3700.0,3775.75,3825.95,3
95,2024-11-26,LTF,2392.0,1.25,0,135.05,138.60,140.46,141.00,143.25,0
96,2024-11-26,LTIM,3386.0,25,0,6133.80,6181.70,6218.0,6233.95,6278.25,3
97,2024-11-26,LTTS,3445.0,25,0,5431.40,5477.05,5481.9,5553.60,5612.50,5
